,4_7_IP_S4_L004_R.sf,4_9_IP_S5_L004_R.sf,87_IP_S1_L004_R.sf,90_IP_S2_L004_R.sf,91_IP_S3_L004_R.sf,95_3_IP_S6_L004_R.sf
5_8S_rRNA,NA,NA,NA,NA,NA,NA
5S_rRNA,NA,NA,NA,NA,NA,NA
7SK,NA,NA,NA,NA,NA,NA
BCLAF1,0.586030719749555,0.580419523719142,0.665679211304542,0.799738926777344,0.827913112181447,0.616349742774591
BCLAF1P1,NA,NA,Inf,NA,NA,NA
BCLAF1P2,NA,NA,0.463347206233638,0.945444894334172,1.26139555708063,NA
BCLAF3,0.449114697553745,0.422068190426556,NA,0.425058429387691,0.596793497884536,0.358101871617314
BCO1,NA,NA,1.57766903405815,NA,2.02371105577908,NA
BCO2,NA,NA,NA,NA,NA,NA
BCOR,1.05582069905602,0.795022318594143,0.969942846036025,1.0243245463841,1.04525733061622,0.755269679662354
BCORL1,0.79013047323612,0.766329119024999,0.955960147627132,0.703152709483727,0.710266153275352,0.632918647312775
BCORP1,0.691405010514825,0.617126356782775,0.622284649471175,0.831001851030978,1.01924066805729,0.657888575597822
BCR,1.67700420089072,1.57124302830106,1.52341977988635,1.40960098194403,1.58684976967014,1.31723480435649
BCRP1,NA,Inf,Inf,Inf,NA,0.67985568815505
BCRP2,NA,Inf,NA,NA,NA,NA
BCRP3,NA,NA,1.55687631281214,NA,Inf,Inf
BCRP4,NA,NA,NA,NA,NA,NA
BCRP5,NA,NA,NA,NA,NA,NA
BCRP6,NA,NA,Inf,NA,NA,2.0261045580394
BCRP7,NA,NA,Inf,NA,NA,Inf
BCRP8,1.15630991481692,2.86343217581436,1.43666990253981,1.92177172081414,2.28317466467969,1.76080782214074
BCRP9,NA,NA,NA,NA,NA,NA
BCS1L,1.57914099293094,1.62297283009513,1.39419547510061,1.58327660400702,0.869351351383307,1.44915269708214
BCYRN1,NA,NA,NA,NA,NA,NA
BDH1,0.576013284219644,0.680902311523712,0.473046614724389,0.693161647587628,0.656889602989122,0.594263442893198
BDH2,1.18771643970726,0.967035699497019,0.902234436351989,0.884657721202367,0.780436071905985,1.15322230399604
BDH2P1,NA,NA,NA,NA,NA,NA
BDKRB1,2.53527130374157,1.61967066376713,1.11726816264601,4.61896896893036,0.57563109519994,2.10804789554353
BDKRB2,1.17980699984062,1.75391557149023,NA,0.661813308128383,NA,0.808073715525059
BDNF,1.36031114518579,1.22798135187621,1.71485923107736,1.65361526560404,1.56814850494953,1.23140935200584
BDNF-AS,1.5804917610108,1.54079201166047,0.936784536185118,1.35350035293531,1.1779947749729,2.18133643057178
BDP1,NA,NA,0.490712461299627,0.37839873508898,0.456074944927501,NA
BDP1P,NA,NA,NA,NA,NA,NA
BEAN1,2.25114970645576,1.87677559973576,2.59685733172483,2.37614782727559,2.41197095164648,1.48860138304347
BEAN1-AS1,NA,NA,NA,0.649031750412805,0.58985178999517,NA
BECN1,1.99150266955093,1.79200436049103,1.90713230243044,2.19745427330702,2.22184587257826,1.88011850221875
BECN1P2,NA,NA,NA,NA,NA,NA
BECN2,NA,NA,NA,NA,NA,NA
BEGAIN,1.47773227066149,1.70907353844512,1.86037882106326,1.56583319627609,1.53659159672918,1.50298752045466
BEND2,NA,NA,NA,NA,NA,NA
BEND3,1.08275282486958,1.03322418650111,1.08359266591005,0.980218162813075,0.974640742496489,1.02300610269756
BEND3P1,NA,NA,NA,NA,NA,NA
BEND3P2,NA,NA,NA,NA,NA,NA
BEND3P3,NA,NA,NA,NA,NA,2.7697394195542
BEND4,0.812062122192601,0.862860729126635,1.19164668719689,0.895109607450927,1.11704480655124,0.750910694840486
BEND5,2.58346396365268,2.22006430037298,2.8959732929329,2.82558608782413,3.4557026771107,2.25688385789936
BEND6,3.02017694290985,2.78641883670057,3.46535331135381,3.14836931924443,3.58841972135306,2.08203291902293
BEND7,1.56089104185719,1.32659827980144,1.31270368733954,1.36785569834203,1.8711049625157,1.25356218304812
BEND7-DT,NA,NA,NA,NA,NA,NA
BEND7P1,0,NA,NA,NA,NA,0
BEST1,0.593479695248375,0.705929675799248,0.686435364294664,0.741501190511292,0.687467433847589,0.588228183408411
BEST2,Inf,NA,3.08004875425801,Inf,3.15029281554484,2.06950197690584
BEST3,2.88713080816804,NA,1.81122819376393,Inf,0.655262175073681,NA
BEST4,1.39979028109352,3.13074774922737,1.12975553087404,1.29792604866012,1.98941195122861,1.54079201166047
BET1,1.98941195122861,1.78765394224975,2.12107287855105,2.27837920086012,2.09049523321278,2.19380301240336
BET1-AS1,NA,NA,NA,NA,NA,NA
BET1L,1.56934773110496,1.42937734885937,1.29786168047531,1.44881604608325,1.53373433243759,1.31198280584009
BET1P1,NA,NA,NA,NA,NA,NA
BETALINC1,NA,NA,Inf,NA,NA,NA
BEX1,2.77761944786774,2.31867421456969,3.8562018561684,3.52750440850153,3.34837582452843,2.39870026685511
BEX2,2.76307766436291,2.33763940218949,3.42481354289731,3.38083936071806,3.75856897415372,2.51367426008749
BEX3,3.39067278062486,2.71494857751425,3.59627851848174,4.26442259164072,3.55560377751383,3.11889210443999
BEX4,2.79317171788182,2.04555214834713,3.32921196045043,4.06267430004071,3.38881639910275,2.36879175495233
BEX5,3.14435069300058,3.36836181203094,4.19659683651276,3.73116072066511,4.00570668930307,3.28088081667476
BFAR,1.46016861846597,1.41296940423728,1.19622937921325,1.54710262953906,1.7575230203656,1.53315398670792
BFSP1,1.59526693208923,1.21552286223477,7.40951215403876,2.15692992464269,3.77804158225434,1.23085728642189
BFSP2,3.17232071071897,NA,NA,1.07176571619124,NA,NA
BFSP2-AS1,NA,NA,Inf,NA,NA,NA
BGLAP,0.456074944927501,NA,NA,3.99782425815792,NA,3.79562946213932
BGLT3,NA,NA,NA,NA,NA,NA
BGN,0.506075671225757,1.12175734495508,1.15947962791809,0.642873058034097,0.40767537081644,NA
BHLHA15,1.44157342652366,1.77444072612117,Inf,1.29274453657044,0.769742434093549,1.07453550745965
BHLHA9,NA,NA,NA,NA,NA,NA
BHLHE22,1.71304911553746,2.41900652562776,1.59328265828048,0.885473440157917,1.06689790721362,1.49368441833949
BHLHE22-AS1,NA,NA,Inf,Inf,NA,NA
BHLHE23,2.27374475241918,1.95313001957369,2.54805157861267,1.73690237247942,1.14038185617183,1.73391881027236
BHLHE40,1.12156712107096,1.40757272554944,1.00824920553812,0.862753210703474,0.980334172125165,1.16657211414864
BHLHE40-AS1,1.79285292228425,0.959036753912203,1.12881266237588,1.58498753181003,2.96960887630851,1.24868722659266
BHLHE41,1.21389913725002,1.13946606127568,0.761878566310795,NA,2.16007022438272,1.3299037585994
BHMT,NA,NA,0.520327856412088,NA,0.564148097287173,3.43409105263213
BHMT2,NA,NA,NA,NA,NA,NA
BICC1,0.750910694840486,1.83138488568646,1.08691168631818,0.599399861942108,0.830640474986519,0.930495267940646
BICD1,0.664125341080523,0.710051969996956,0.735982875519124,0.747933746482736,0.799804226200127,0.606703967169603
BICD1-AS1,NA,NA,NA,NA,NA,NA
BICD1P1,NA,Inf,NA,NA,NA,NA
BICD2,1.03379807617517,0.998333387635707,1.0270606974137,0.961149892784323,1.15698649479434,0.940611975951077
BICDL1,0.801421810717964,0.721272068342522,0.762883201232238,0.627453628690822,0.831123842401738,0.684747969897792
BICDL2,NA,NA,NA,NA,NA,0.812751906217057
BICDL3P,NA,NA,NA,NA,NA,NA
BICRA,0.912766417210409,0.934405947189581,0.955839950605961,0.646647052162644,0.71196582720251,0.825442469579385
BICRA-AS1,NA,NA,NA,NA,NA,NA
BICRA-AS2,NA,0.665331211999089,NA,0.438790355640144,0.727265405562691,NA
BICRAL,0.961301672815392,0.917138049022285,1.14179504065665,1.17932921129989,1.16884218474687,0.89003914144736
BID,4.31484692307139,2.35716872502041,3.53544744708837,2.91735637996627,3.02543517912015,3.3690062227573
BIK,1.71100335968298,1.32837275051908,4.47877983502643,4.34073540996846,3.97676579899635,2.6141757216461
BIN1,0.989761563819516,0.900539172635488,1.14020527394471,1.08745455977648,1.01377881778244,0.84285013826673
BIN2,NA,NA,NA,NA,NA,NA
BIN2P1,NA,NA,NA,NA,NA,NA
BIN2P2,NA,NA,NA,NA,NA,NA
BIN3,1.23708904507953,1.15968297183707,1.04812716319063,1.16897547922649,1.26609710126259,1.3512327504682
BIRC2,1.52414197709914,1.51088234592807,1.52181523614828,1.72233448697872,1.75199069176737,1.44881604608325
BIRC3,Inf,4.01156900644957,2.34826925137252,1.15676710900961,1.54986394331402,2.31282104858733
BIRC5,1.36912407317922,1.49461445505259,1.96601386053348,1.04089154985638,0.772959833370959,0.78816565282229
BIRC6,NA,NA,NA,NA,NA,NA
BIRC6-AS1,NA,NA,NA,NA,NA,NA
BIRC6-AS2,NA,NA,Inf,NA,NA,Inf
BIRC7,NA,0.542773892746958,2.12864058296532,NA,NA,NA
BIRC8,NA,NA,NA,NA,NA,NA
BISPR,NA,0.845173926739431,NA,NA,NA,NA
BIVM,1.48656466107514,1.26472657209971,1.22302225972471,1.60283838096124,1.87937467222519,1.37283697974042
BIVM-ERCC5,1.85506728937536,0.740051423668996,1.83242375922669,3.07300096233344,2.61738268650578,1.79571895100588
BLACAT1,0.778833531076801,0.687694334618769,0.89053265764232,0.703348523982874,0.513730409372936,0.620843488772517
BLACE,NA,NA,NA,NA,NA,NA
BLCAP,3.06757005813145,3.01816752119902,2.38247100220444,3.02832702431843,3.03462789166255,2.91899484673236
BLID,NA,NA,NA,NA,NA,NA
BLK,NA,NA,NA,Inf,NA,NA
BLM,NA,0.835034604400696,0.498405634475109,0.484268595448528,NA,0.480508520671005
BLMH,1.32283850038468,1.40001342818018,1.23597408275466,1.37290449805314,1.46713502558878,1.39039032432802
BLNK,Inf,4.86543916773891,Inf,1.11742523307541,1.22004751438515,4.66152430259599
BLOC1S1,2.98504939044109,3.37946717121265,4.03731874977149,3.29104415363475,2.92279664175653,2.90427415467214
BLOC1S2,3.05743367022687,2.91821606948216,3.60058613224041,3.81700262674474,4.4688396249398,2.88060954212723
BLOC1S2P1,NA,NA,NA,NA,NA,NA
BLOC1S3,2.16209210604252,1.89856677576335,2.41281130628931,2.3401541479424,1.91165927819349,1.92924193733392
BLOC1S4,3.01392360386007,3.03002575048197,1.96947726384609,2.08902525272394,3.09432355808552,2.67487388171598
BLOC1S5,1.74181614253731,1.66325912159954,1.72213801297609,1.57254279054515,1.51731315814673,1.56802709090498
BLOC1S5-TXNDC5,Inf,Inf,4.61896896893036,4.04605523927139,2.43955034823022,2.18107137797638
BLOC1S6,2.29747052770786,2.52759762330013,2.00997855890285,2.30551451652049,2.60387836830087,2.26284447070615
BLOC1S6P1,NA,NA,NA,NA,NA,NA
BLTP1,NA,NA,NA,NA,NA,NA
BLTP2,0.56068754287092,0.470480449594882,NA,0.552804054063618,0.650996065437433,0.49429937022208
BLTP3A,0.69035490336077,0.706634681193361,0.785206978375045,0.732059606016998,0.866555830943953,0.696528129748835
BLTP3B,0.878360604467929,0.903051815847301,1.47318219254451,1.33371835564099,1.2106687590786,0.873593097531555
BLTP3B-DT,NA,NA,NA,NA,Inf,NA
BLVRA,1.74821841942498,1.83323541117542,1.73181359441528,1.47064185656628,1.62052358149547,1.58211476188595
BLVRB,2.43183594461954,2.48155397570416,2.20309816369023,2.38579073346593,2.23930933048383,2.44037720839668
BLVRBP1,NA,NA,NA,NA,NA,NA
BLZF1,0.69580578783325,0.746241419015424,0.803088629142769,0.818564322663724,1.02605105346167,0.776842274279447
BLZF2P,NA,NA,NA,NA,NA,NA
BMAL1,0.864544361149857,1.31941621410773,1.09739192606193,2.37283324674286,1.63061691491252,1.19963750082705
BMAL2,1.21787598528028,1.22155050764247,1.43817537023337,1.43579250464447,1.68991095993584,1.26445228767006
BMAL2-AS1,NA,NA,NA,NA,NA,NA
BMERB1,2.45535846934852,2.20147389497482,2.95289698626784,3.09572569498347,3.0460648804687,2.42098148972868
BMF,1.22250954063407,1.20385410330214,1.15586534486875,0.943004326518145,0.835590083817655,1.26551162868218
BMF-AS1,NA,NA,NA,NA,NA,NA
BMI1,1.16820634747136,1.1900039253122,1.37346416986668,1.52841599490075,1.4603537804028,1.18356092305093
BMI1P1,2.81791305727977,NA,NA,NA,NA,NA
BMP1,0.469184393896691,0.418877922271062,NA,NA,NA,0.510122287672461
BMP10,NA,NA,NA,NA,NA,NA
BMP15,NA,NA,NA,NA,NA,NA
BMP2,1.18408640674609,1.42682790369392,1.48156419647606,1.40157333806756,1.54700849952277,1.53075664581783
BMP2K,0.517735474434318,0.472668976843854,0.412702008668772,0.597211527254238,1.06832453898758,0.441165645295486
BMP2K-DT,NA,1.55599879882302,NA,NA,NA,NA
BMP2KL,NA,Inf,NA,NA,NA,NA
BMP3,0.431323322070113,0.555342627618913,0.556092286979428,0.519302703973877,NA,0.506217492678138
BMP4,2.01895814907017,2.10699461071342,1.2997649280529,1.04509152503679,0.803351266067847,0.878909359628499
BMP5,0.689315286115049,1.15322230399604,1.30361219734126,1.37706050643744,0.731685221703119,1.36286676262798
BMP6,0.773690236443169,1.43762310167009,0.547535150012585,0.817006961675252,1.04929036450293,1.2776156169342
BMP6P1,NA,NA,NA,NA,NA,NA
BMP7,0.870630346408775,1.09141548858896,1.02621072689383,1.04621236024858,0.618529635794872,1.67016722290437
BMP7-AS1,NA,NA,NA,NA,NA,NA
BMP8A,0.792884277947656,1.34147297480023,1.26177375336768,1.02521273091711,1.53503451589042,0.878973838171093
BMP8B,1.03345725797331,1.1056512358371,0.914791994583331,0.86146804322428,0.984684951405971,1.31779410402568
BMP8B-AS1,NA,NA,NA,NA,NA,NA
BMPER,0.959000533389121,1.07766351138587,1.09301458887488,0.934678802635902,0.81121401286805,0.752622232971616
BMPR1A,0.925556873204216,1.12930644730606,0.818449458009411,0.960069212396547,0.774153602141007,1.08802275584288
BMPR1AP1,Inf,2.27450706123923,NA,1.11579673854811,Inf,NA
BMPR1AP2,NA,NA,NA,Inf,NA,Inf
BMPR1B,NA,1.56302084314841,0.739275006151307,0.452624738584149,NA,0.719870805146139
BMPR1B-DT,NA,NA,NA,NA,NA,NA
BMPR2,0.529832822971139,0.567878132015989,0.515625228145571,0.553432719444069,0.557575024490629,0.515095821711151
BMS1,0.603781000656885,0.555400575491199,0.816197605608714,0.585725465569759,0.628094913760573,0.513937594806345
BMS1P1,NA,NA,NA,NA,NA,NA
BMS1P10,0.738353103125467,NA,NA,0.769852569299115,1.77713505672646,0.59227710422125
BMS1P11,NA,NA,NA,NA,NA,NA
BMS1P12,1.10680344424932,2.92085569968601,0.649031750412805,1.30658758412566,1.22548657808176,4.52266578952123
BMS1P13,1.12454175804927,0.944341985401588,1.01958530962542,0.800870341588118,1.91568761125612,1.2018743894649
BMS1P14,0.924483194605497,NA,NA,NA,NA,NA
BMS1P15,Inf,NA,NA,0.817725717441955,Inf,2.74390974361137
BMS1P16,NA,Inf,2.82051935882195,Inf,Inf,NA
BMS1P17,NA,NA,NA,NA,NA,NA
BMS1P19,NA,NA,NA,NA,NA,NA
BMS1P2,NA,NA,NA,2.61738268650578,NA,NA
BMS1P20,2.85429426409795,2.71572241650769,2.63696395235242,3.277256810171,2.46566146674959,2.68052692816474
BMS1P21,NA,NA,NA,NA,NA,NA
BMS1P22,NA,NA,NA,NA,NA,NA
BMS1P23,NA,NA,NA,NA,NA,NA
BMS1P3,NA,NA,NA,NA,NA,NA
BMS1P4,NA,NA,NA,NA,0.481185979889112,NA
BMS1P4-AGAP5,6.55018035216689,0.786090116046118,0.607185889106687,1.54761996931232,1.41993164689249,2.85227013536102
BMS1P7,NA,NA,0.715667645748457,NA,0.446584967745407,NA
BMS1P8,0.865392883248174,0.816197605608714,0.633847026776767,1.93444160978759,1.70139220407452,4.57476590201009
BMS1P9,0.898969008095564,0.782348880295567,0.808234542674254,1.17209512254788,1.35812435294429,0.869351351383307
BMT2,1.57716277052066,1.53996408811752,1.64543402280867,1.40007133050429,1.43220464769118,1.64227990973486
BMX,NA,NA,NA,NA,NA,NA
BNAT1,0.628249973736696,1.82375791575009,2.23698807043059,Inf,6.45937296094767,0.817911736942697
BNC1,2.87437288673024,Inf,NA,NA,NA,1.58453662593931
BNC2,0.667943222194612,0.73349097436082,0.754567718033748,0.758135474967967,0.9019456243372,0.615932927152733
BNC2-AS1,Inf,Inf,NA,NA,NA,Inf
BNIP1,2.01028824688521,2.00545230453439,1.83594291311408,1.53351813467289,1.90128380516637,1.86774367142043
BNIP2,0.648735294151374,0.886454062098199,0.592473025770017,0.696673915597726,0.824123680198856,0.560969960996452
BNIP3,2.29238211713071,2.11204903200281,2.22949976853314,2.23530985512897,2.28113707290963,2.41566426595272
BNIP3L,1.68817900500689,1.42522892060687,1.54577177095092,1.80713618668969,2.04329705574326,1.70833662854319
BNIP3P1,NA,NA,Inf,NA,NA,NA
BNIP3P10,NA,NA,NA,NA,NA,NA
BNIP3P11,NA,NA,NA,NA,NA,NA
BNIP3P13,NA,NA,NA,NA,NA,NA
BNIP3P15,NA,NA,NA,1.67117604652595,NA,Inf
BNIP3P16,Inf,NA,NA,0.519478933953978,NA,NA
BNIP3P17,NA,2.91375020250559,NA,1.07739229299912,NA,NA
BNIP3P18,NA,NA,NA,NA,NA,NA
BNIP3P19,NA,NA,NA,NA,NA,0.446391555552559
BNIP3P2,NA,NA,NA,NA,NA,NA
BNIP3P20,NA,NA,NA,NA,NA,NA
BNIP3P22,NA,NA,NA,NA,NA,NA
BNIP3P23,NA,NA,NA,NA,NA,NA
BNIP3P24,NA,NA,NA,NA,NA,NA
BNIP3P25,NA,NA,NA,NA,NA,NA
BNIP3P26,NA,NA,NA,NA,NA,NA
BNIP3P27,NA,NA,NA,NA,NA,NA
BNIP3P28,NA,NA,NA,NA,NA,NA
BNIP3P29,NA,NA,NA,NA,NA,NA
BNIP3P3,NA,NA,NA,NA,NA,NA
BNIP3P30,NA,NA,NA,NA,NA,NA
BNIP3P31,NA,NA,NA,NA,NA,NA
BNIP3P32,NA,NA,NA,NA,NA,NA
BNIP3P33,NA,NA,NA,NA,NA,NA
BNIP3P34,NA,NA,NA,NA,NA,NA
BNIP3P35,NA,NA,NA,NA,NA,NA
BNIP3P36,NA,NA,NA,NA,NA,NA
BNIP3P37,NA,NA,NA,NA,NA,NA
BNIP3P38,2.73934980041939,NA,NA,NA,NA,NA
BNIP3P39,NA,NA,NA,NA,NA,NA
BNIP3P4,NA,NA,NA,NA,NA,NA
BNIP3P40,NA,NA,NA,NA,NA,NA
BNIP3P41,NA,NA,NA,NA,NA,NA
BNIP3P42,NA,NA,NA,NA,NA,NA
BNIP3P43,NA,NA,NA,NA,NA,NA
BNIP3P44,NA,NA,NA,NA,NA,NA
BNIP3P45,NA,NA,NA,NA,NA,NA
BNIP3P46,NA,NA,NA,NA,NA,NA
BNIP3P47,NA,NA,NA,NA,NA,NA
BNIP3P5,NA,NA,NA,1.06746036743724,NA,NA
BNIP3P6,NA,NA,NA,NA,NA,NA
BNIP3P7,NA,NA,NA,NA,NA,NA
BNIP3P8,NA,NA,NA,NA,NA,NA
BNIP3P9,NA,NA,NA,NA,NA,NA
BNIP5,1.17069181641219,1.38753070261524,1.20818846901875,1.83438412877749,4.47365704943329,3.26198006251093
BNIPL,NA,NA,NA,NA,NA,NA
BOC,NA,NA,0.488989393848806,NA,NA,0.499743207413699
BOD1,2.0748025653212,2.17222095447463,1.85680151825449,1.97185698548364,1.91981655939838,2.19850790873836
BOD1L1,NA,NA,NA,NA,NA,NA
BOD1L2,NA,NA,NA,Inf,NA,NA
BOD1P1,NA,NA,NA,NA,NA,NA
BOD1P2,NA,NA,NA,NA,NA,NA
BOK,2.38195326533841,2.64823726188512,2.63493629598611,2.37399020436281,2.4879447508134,2.50905804372484
BOK-AS1,0.572835773690535,0.808272376230459,1.55191305067395,1.6653434128743,3.08381021338486,1.02049901737484
BOLA1,1.88396129685018,1.73591959209945,2.3654451150607,1.87370248687953,2.11946347332263,1.75612928245586
BOLA2,1.55007160659994,2.39163928285476,2.96868794889155,2.44538533503823,2.08388514514183,1.56374740395838
BOLA2-SMG1P6,2.13129162808439,1.74204287690571,1.95856975549813,2.5222452938739,2.41932705744183,2.15485267336742
BOLA2B,3.20803071985629,3.46906536545587,4.13471519353697,Inf,2.67308514030783,3.07953031083381
BOLA2P1,NA,NA,NA,NA,NA,NA
BOLA2P2,NA,NA,NA,NA,NA,NA
BOLA2P3,0,NA,0,0,0,0
BOLA3,3.53467215810184,3.4557026771107,3.52316144574997,4.46609497114333,4.03343170088283,3.32650982145025
BOLA3-DT,2.28491454641761,2.45982403110057,2.44404577427739,1.8875171335375,2.43078529388561,2.19795980654247
BOLA3P1,NA,NA,NA,NA,NA,NA
BOLA3P2,NA,NA,NA,NA,NA,NA
BOLA3P3,NA,NA,NA,NA,NA,NA
BOLA3P4,NA,NA,NA,NA,NA,NA
BOLL,NA,NA,Inf,Inf,NA,NA
BOP1,0.999088933889371,1.10996129439665,1.21073324231576,0.878667031757686,0.860536788136861,0.954306719009434
BORA,0.722158714750326,1.13095894079999,1.07365681199604,1.16517264292374,1.08129427941818,1.30611711934268
BORCS5,1.15146603760508,1.68315513137208,1.4402658959192,1.34014243922184,1.47285103671865,1.42672082019129
BORCS6,2.44581192410748,2.6639863270514,2.54035029242097,2.3933875857802,2.34826925137252,2.25235616780019
BORCS7,2.14281644695552,1.77043575266669,1.602354495997,1.94391821451258,2.78703854537526,2.34547463223497
BORCS7-ASMT,2.661328667791,NA,NA,NA,NA,NA
BORCS8,3.04507208830483,2.97987542100918,3.17023732991457,2.81709431147346,2.81947592207634,2.7979687774912
BORCS8-MEF2B,0.639604093214388,Inf,1.57400383180392,NA,0.655680711349453,2.21173656262402
BORCS8P1,NA,NA,NA,NA,NA,NA
BPESC1,NA,NA,NA,NA,NA,NA
BPGM,2.75531552215318,2.50130587977971,2.84815510000636,3.16388162868805,3.42408229582068,2.62543496162714
BPHL,1.20802045267688,0.919543405105245,0.910047584839333,0.975171465559708,1.3389224171294,0.830461471989965
BPI,NA,NA,Inf,NA,NA,NA
BPIFA1,NA,NA,NA,NA,NA,NA
BPIFA2,NA,NA,NA,Inf,NA,NA
BPIFA3,NA,NA,NA,NA,NA,NA
BPIFA4P,NA,NA,NA,NA,NA,NA
BPIFB1,NA,NA,NA,NA,NA,NA
BPIFB2,NA,NA,NA,NA,NA,NA
BPIFB3,NA,NA,NA,NA,NA,NA
BPIFB4,NA,NA,NA,NA,NA,NA
BPIFB5P,NA,NA,NA,NA,NA,NA
BPIFB6,NA,NA,NA,NA,NA,NA
BPIFB9P,NA,NA,NA,NA,NA,NA
BPIFC,NA,NA,NA,Inf,NA,Inf
BPNT1,1.29848689562829,1.1130750871592,1.70363036997011,1.423249090258,0.878667031757686,1.09358375212064
BPNT2,0.810143164239366,0.856920945849885,0.693793766415372,0.962366213427325,0.931287281894022,0.865306127207062
BPNT2P1,NA,NA,NA,NA,NA,NA
BPTF,NA,NA,NA,NA,NA,NA
BPTFP1,NA,NA,NA,NA,NA,NA
BPY2,NA,NA,NA,NA,NA,NA
BPY2DP,NA,NA,NA,NA,NA,NA
BRAF,0.516221544738607,0.515814250422477,0.57521173576526,0.559103729447726,0.653656702069358,NA
BRAFP1,NA,NA,NA,NA,NA,NA
BRAP,0.921715468919259,0.921660764234183,1.06667355894828,1.05513222010221,1.17082365729211,0.84706220853819
BRAT1,0.687744886492266,0.643186897959987,0.517434845033811,NA,0.467400105578692,0.628070165646854
BRCA1,NA,0.790797762343279,0.445883184782654,NA,NA,NA
BRCA1P1,NA,NA,NA,NA,NA,NA
BRCA2,NA,0.935683590995634,NA,0.42722369913895,NA,NA
BRCC3,1.3390901765581,1.20694000191318,1.52825658533786,1.36851841866167,1.60644313814446,1.10801264698829
BRCC3P1,NA,NA,NA,NA,NA,NA
BRD1,0.868068672070331,0.905901693478177,0.957180499100365,0.893016133744133,1.04571701590102,0.838994996065838
BRD2,1.16544563892735,0.968171508654907,1.39581909594105,1.57998570889201,1.31727107103789,1.08513725386252
BRD3,0.867699340494423,0.938435058719592,1.05994215597995,0.819652203658554,1.06107276264802,0.95405618233686
BRD3OS,2.9871101831786,2.85495087306855,2.73934980041939,2.80030085782323,2.28785680519537,2.96659731988341
BRD4,0.670677427677551,0.603320529274558,0.936189904576758,0.819088037545734,0.701399641568396,0.623703551871006
BRD7,1.51629181587457,1.65218151792494,1.84664137698688,1.70549793287561,1.60041990120048,1.53811564117342
BRD7P1,NA,NA,NA,NA,NA,NA
BRD7P2,1.43012120495965,3.58336426498605,1.04788705634377,Inf,NA,0.69702773034749
BRD7P3,NA,NA,NA,NA,NA,NA
BRD7P4,NA,NA,NA,NA,NA,NA
BRD7P5,Inf,NA,NA,NA,NA,NA
BRD7P6,NA,NA,NA,NA,Inf,NA
BRD7P7,NA,NA,NA,NA,NA,NA
BRD8,NA,0.440146256595555,NA,NA,NA,NA
BRD9,1.00584551089062,0.992095225215107,0.911678058287855,0.801790608708042,0.818226129678802,0.803499763120889
BRD9P1,NA,NA,NA,NA,NA,NA
BRD9P2,NA,NA,NA,Inf,NA,NA
BRDT,NA,NA,NA,NA,NA,NA
BRDTP1,NA,NA,NA,NA,NA,NA
BRF1,0.740708983380865,0.766136694048718,0.525231599966547,0.675375757037224,1.1628930671528,0.566537843095453
BRF2,1.26626451791218,1.37254017570406,1.45453762178793,1.40878458682806,1.46929804871271,1.29509691372446
BRI3,4.41745974316403,4.4225402171895,2.98453465523762,4.08382841146075,4.92056360180666,3.66375743797796
BRI3BP,1.02904639584603,1.1059055904598,0.815206359764883,0.881500646621273,0.815048257657618,0.955326143877918
BRI3BPP1,NA,NA,NA,NA,NA,NA
BRI3P1,NA,NA,NA,NA,NA,NA
BRI3P2,NA,NA,NA,NA,NA,NA
BRI3P3,NA,NA,NA,NA,NA,NA
BRICD5,NA,NA,NA,NA,NA,NA
BRINP1,1.56256193358818,1.49637452100832,1.39141775247071,1.70915964540482,1.91445864553201,1.49922218623415
BRINP2,0.869256049062372,0.922106861576167,0.733686760732701,0.862860729126635,0.84940265584574,1.04713803888202
BRINP3,1.36374393428104,1.33413538825315,1.38593112691837,1.3511674571551,1.6752929433132,1.38963562739846
BRINP3-DT,2.59424602461593,1.57208425360099,1.92027767968487,2.56559826498695,4.81129358710771,2.48974241171247
BRIP1,NA,NA,NA,NA,0.489278141779274,NA
BRIX1,1.46521014418625,1.45410475296838,1.5591489486305,1.55393015127277,1.6594961718455,1.32248820101969
BRIX1P1,NA,NA,NA,NA,NA,NA
BRK1,4.03581493937042,3.39538901785214,3.7416700146502,4.96459914279093,3.94575678146416,3.71111238729685
BRK1P1,NA,NA,NA,NA,NA,NA
BRK1P2,NA,NA,NA,NA,NA,NA
BRME1,0.746911469652715,0.922622948583646,0.676996364614212,0.450342383815977,0.492787561405565,0.491054252682494
BRMS1,2.04982457472895,1.37364205207288,1.86890298875313,1.64166303409888,1.08745455977648,0.922048415818046
BRMS1L,1.13497229827883,0.986880988342779,1.45812660987841,1.38272181177185,1.895813674548,1.46607923701042
BROX,1.27422724682877,1.32621697225544,0.850071467773194,0.830499021628046,1.01237965005264,0.818763184817494
BRPF1,1.04206049085714,0.878564915635961,1.05643056269612,0.822075721677136,0.896065605022566,0.936784536185118
BRPF3,0.639760611679632,0.714297674112629,0.816648947221719,0.936599854108395,0.813822105513839,0.776189221456209
BRPF3-AS1,0.672741458814826,0.864297480399864,0.57889638193173,0.617401931481734,0.7240864285599,0.755230879310075
BRS3,1.91099493064933,NA,Inf,NA,0.968866864407162,Inf
BRSK1,2.24722363532318,2.19955035315398,1.67777046194488,1.8965558373048,2.54805157861267,1.99328149095943
BRSK2,1.20537196968054,1.14053819912833,0.972258892692036,1.04146964791857,1.00536386334404,1.01032027343863
